127.0.0.1 - - [28/Mar/2020:20:01:21 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:11:13 +0530] "GET /MajorProject/okey.jsp HTTP/1.1" 200 5732
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:11:15 +0530] "GET /MajorProject/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:11:17 +0530] "GET /MajorProject/user.jsp HTTP/1.1" 200 6251
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:11:22 +0530] "POST /MajorProject/User HTTP/1.1" 200 109
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:11:25 +0530] "GET /MajorProject/user.jsp HTTP/1.1" 200 6251
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:11:41 +0530] "POST /MajorProject/User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:11:41 +0530] "GET /MajorProject/uhome.jsp HTTP/1.1" 200 5436
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:11:44 +0530] "GET /MajorProject/search.jsp HTTP/1.1" 200 5972
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:13:40 +0530] "GET /MajorProject/apfiles.jsp HTTP/1.1" 200 6583
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:14:29 +0530] "GET /MajorProject/apfiles.jsp HTTP/1.1" 200 6607
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:14:32 +0530] "GET /MajorProject/search.jsp HTTP/1.1" 200 5970
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:14:33 +0530] "GET /MajorProject/apfiles.jsp HTTP/1.1" 200 6607
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:14:49 +0530] "GET /MajorProject/apfiles.jsp HTTP/1.1" 200 6609
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:29 +0530] "GET /MajorProject/apfiles.jsp HTTP/1.1" 200 6591
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:35 +0530] "GET /MajorProject/search.jsp HTTP/1.1" 200 5970
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:37 +0530] "GET /MajorProject/apfiles.jsp HTTP/1.1" 200 6591
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:38 +0530] "GET /MajorProject/search.jsp HTTP/1.1" 200 5970
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:40 +0530] "GET /MajorProject/uhome.jsp HTTP/1.1" 200 5436
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:41 +0530] "GET /MajorProject/uhome.jsp HTTP/1.1" 200 5436
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:42 +0530] "GET /MajorProject/search.jsp HTTP/1.1" 200 5970
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:44 +0530] "GET /MajorProject/apfiles.jsp HTTP/1.1" 200 6591
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:47 +0530] "GET /MajorProject/uhome.jsp HTTP/1.1" 200 5436
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:49 +0530] "GET /MajorProject/apfiles.jsp HTTP/1.1" 200 6591
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:50 +0530] "GET /MajorProject/search.jsp HTTP/1.1" 200 5970
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:54 +0530] "GET /MajorProject/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:56 +0530] "GET /MajorProject/admin.jsp HTTP/1.1" 200 5583
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:57 +0530] "GET /MajorProject/owner.jsp HTTP/1.1" 200 6253
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:15:58 +0530] "GET /MajorProject/user.jsp HTTP/1.1" 200 6251
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:16:08 +0530] "GET /MajorProject/admin.jsp HTTP/1.1" 200 5583
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:16:10 +0530] "GET /MajorProject/owner.jsp HTTP/1.1" 200 6253
0:0:0:0:0:0:0:1 - - [28/Mar/2020:20:16:13 +0530] "GET /MajorProject/user.jsp HTTP/1.1" 200 6251
